Long,Lat,Join_Count,TARGET_FID,ID,Latitude,Longitude,Region_Cod,Region_Nam
39.095572149912975,-6.971225320158904,1,2083,223,-6.97122532,39.09557215,07,Dar es salaam
32.38958648037462,-5.125565449900446,1,2084,4022,-5.12556545,32.38958648,14,Tabora
33.94640971020629,-2.6448219601217566,1,2085,1072,-2.64482196,33.94640971,24,Simiyu
39.99636254955841,-10.715983150231429,1,2086,3629,-10.71598315,39.99636255,09,Mtwara
40.19734389020747,-10.281193030344877,1,2087,570,-10.28119303,40.19734389,09,Mtwara
39.256204049794796,-6.192944799594344,1,2088,5310,-6.1929448,39.25620405,53,Mjini Magharibi
34.619519799607865,-5.177328259862719,1,2089,3162,-5.17732826,34.6195198,13,Singida
39.23461546020574,-6.843848249746103,1,2090,71,-6.84384825,39.23461546,07,Dar es salaam
39.47383190029394,-10.234855199898814,1,2091,2558,-10.2348552,39.4738319,08,Lindi
31.50337719036624,-8.052346340227418,1,2092,1746,-8.05234634,31.50337719,15,Rukwa
35.28413614013168,-9.283014520179455,1,2093,5633,-9.28301452,35.28413614,22,Njombe
36.109476009594616,-7.565717400082098,1,2094,3435,-7.5657174,36.10947601,11,Iringa
34.74394546039103,-10.735214289643636,1,2095,8871,-10.73521429,34.74394546,10,Ruvuma
39.44401373030101,-10.709726669767393,1,2096,7634,-10.70972667,39.44401373,09,Mtwara
35.79580802970021,-4.548846630425671,1,2097,7572,-4.54884663,35.79580803,01,Dodoma
34.91748925997487,-4.774028230140911,1,2098,2918,-4.77402823,34.91748926,13,Singida
30.893559700039564,-1.5849514901596204,1,2099,7814,-1.58495149,30.8935597,18,Kagera
33.28771238975076,-9.057411409904608,1,2100,5295,-9.05741141,33.28771239,12,Mbeya
33.291284839617084,-3.830559869820524,1,2101,3917,-3.83055987,33.29128484,17,Shinyanga
35.698681410426694,-3.4619721704138393,1,2102,6130,-3.46197217,35.69868141,02,Arusha
39.20789923038104,-7.128164410394877,1,2103,9409,-7.12816441,39.20789923,06,Pwani
32.9116781903334,-2.5178389096958727,1,2104,261,-2.51783891,32.91167819,19,Mwanza
37.577709059667775,-3.478264840020348,1,2105,7569,-3.47826484,37.57770906,03,Kilimanjaro
31.658566450368184,-1.3447491899357717,1,2106,6054,-1.34474919,31.65856645,18,Kagera
37.31875162018817,-3.3670316700928318,1,2107,1841,-3.36703167,37.31875162,03,Kilimanjaro
35.09687389026467,-5.807528760166236,1,2108,8328,-5.80752876,35.09687389,13,Singida
39.546355369836135,-6.418864240077982,1,2109,7540,-6.41886424,39.54635537,52,Kusini Unguja
31.36163714028552,-8.253601970010527,1,2110,5998,-8.25360197,31.36163714,15,Rukwa
32.81342008995891,-5.042163780176305,1,2111,3713,-5.04216378,32.81342009,14,Tabora
32.88311588037903,-4.3438547600668285,1,2112,2633,-4.34385476,32.88311588,14,Tabora
31.817518339870258,-1.3218721800632656,1,2113,4864,-1.32187218,31.81751834,18,Kagera
31.0454717702394,-5.112554609841689,1,2114,7108,-5.11255461,31.04547177,16,Kigoma
37.307427230442784,-3.2116834199040345,1,2115,4338,-3.21168342,37.30742723,03,Kilimanjaro
38.38455801001734,-5.123979919700751,1,2116,1551,-5.12397992,38.38455801,04,Tanga
36.71278769042795,-3.607366999858224,1,2117,8774,-3.607367,36.71278769,21,Manyara
34.24530086002108,-4.185813249681713,1,2118,6747,-4.18581325,34.24530086,13,Singida
34.76875731032241,-9.333988250181488,1,2119,1565,-9.33398825,34.76875731,22,Njombe
39.25603111961102,-6.192821109870016,1,2120,7770,-6.19282111,39.25603112,53,Mjini Magharibi
38.94890824960534,-8.392058559593146,1,2121,8679,-8.39205856,38.94890825,08,Lindi
39.208350069669294,-6.184670739930516,1,2122,3189,-6.18467074,39.20835007,53,Mjini Magharibi
32.885798310004525,-2.85357527031079,1,2123,6170,-2.85357527,32.88579831,19,Mwanza
39.79991871978371,-10.692301889725796,1,2124,1128,-10.69230189,39.79991872,09,Mtwara
30.49057729973998,-4.19910302957951,1,2125,3638,-4.19910303,30.4905773,16,Kigoma
31.59649420991181,-7.897759589887717,1,2126,1569,-7.89775959,31.59649421,15,Rukwa
36.68723649018682,-3.3663513196615265,1,2127,1360,-3.36635132,36.68723649,02,Arusha
32.94752673016735,-2.5312861801291406,1,2128,294,-2.53128618,32.94752673,19,Mwanza
35.33719350014934,-8.561986790062637,1,2129,8203,-8.56198679,35.3371935,11,Iringa
39.26107613011185,-6.770631900318303,1,2130,9400,-6.7706319,39.26107613,07,Dar es salaam
37.66950661036784,-7.4089820300009555,1,2131,1592,-7.40898203,37.66950661,05,Morogoro
34.63679544007564,-4.875886370075292,1,2132,1003,-4.87588637,34.63679544,13,Singida
32.06832518960556,-2.3921434900944996,1,2133,5518,-2.39214349,32.06832519,19,Mwanza
31.924446750296656,-3.0051971595626594,1,2134,1924,-3.00519716,31.92444675,25,Geita
33.40720575973665,-8.905322390241217,1,2135,419,-8.90532239,33.40720576,12,Mbeya
34.83969710032437,-8.821835869924797,1,2136,2219,-8.82183587,34.8396971,22,Njombe
39.622478580062975,-10.606036880266675,1,2137,2664,-10.60603688,39.62247858,08,Lindi
38.73639767996996,-6.72135866006666,1,2138,1011,-6.72135866,38.73639768,06,Pwani
34.870673649672824,-4.43546719971898,1,2139,2457,-4.4354672,34.87067365,13,Singida
31.365378900124984,-7.381691130419185,1,2140,7384,-7.38169113,31.3653789,23,Katavi
35.18115677040666,-4.1059385598011024,1,2141,5752,-4.10593856,35.18115677,21,Manyara
39.3862414699882,-6.207936860215951,1,2142,6891,-6.20793686,39.38624147,52,Kusini Unguja
35.06954987020019,-7.8690867199039785,1,2143,3753,-7.86908672,35.06954987,11,Iringa
33.985627449785284,-2.8050992602470934,1,2144,9104,-2.80509926,33.98562745,24,Simiyu
39.25602944964292,-6.193025419962169,1,2145,742,-6.19302542,39.25602945,53,Mjini Magharibi
34.77309446005748,-4.4096476802906945,1,2146,5440,-4.40964768,34.77309446,13,Singida
35.024524419901425,-4.624677859677519,1,2147,9317,-4.62467786,35.02452442,13,Singida
32.23758894984851,-2.5384847102352825,1,2148,4789,-2.53848471,32.23758895,19,Mwanza
39.02942973004087,-10.950933269617178,1,2149,5895,-10.95093327,39.02942973,09,Mtwara
37.90567395997259,-9.949251890015667,1,2150,6795,-9.94925189,37.90567396,08,Lindi
33.230490229870185,-8.386756550386142,1,2151,3722,-8.38675655,33.23049023,12,Mbeya
39.24159425964564,-6.142661089618477,1,2152,2088,-6.14266109,39.24159426,53,Mjini Magharibi
37.43408982025093,-3.4469214698837263,1,2153,4008,-3.44692147,37.43408982,03,Kilimanjaro
32.3896498798741,-2.4612469003295527,1,2154,6866,-2.4612469,32.38964988,19,Mwanza
33.93112757957599,-3.03161292037926,1,2155,4516,-3.03161292,33.93112758,24,Simiyu
34.54300596955616,-4.000029449816249,1,2156,4366,-4.00002945,34.54300597,13,Singida
39.301834890034925,-6.130342940269598,1,2157,6611,-6.13034294,39.30183489,52,Kusini Unguja
39.15548245000933,-6.884870770168274,1,2158,120,-6.88487077,39.15548245,07,Dar es salaam
35.27539737037026,-10.965968280091543,1,2159,2253,-10.96596828,35.27539737,10,Ruvuma
36.774067209866885,-2.5757561604432255,1,2160,6429,-2.57575616,36.77406721,02,Arusha
33.311362479966235,-3.8191485004241037,1,2161,3838,-3.8191485,33.31136248,17,Shinyanga
34.976523010068114,-8.806570079601064,1,2162,7923,-8.80657008,34.97652301,11,Iringa
34.09644432032695,-3.4205404902291865,1,2163,6590,-3.42054049,34.09644432,24,Simiyu
30.549019940409988,-2.861350849736614,1,2164,1397,-2.86135085,30.54901994,18,Kagera
34.649339999793334,-9.082944019572759,1,2165,4210,-9.08294402,34.64934,22,Njombe
34.63016061004957,-9.971204009603156,1,2166,6103,-9.97120401,34.63016061,22,Njombe
31.804753370412758,-1.0886505201157903,1,2167,5332,-1.08865052,31.80475337,18,Kagera
40.19045637038017,-10.280004559781096,1,2168,866,-10.28000456,40.19045637,09,Mtwara
34.23856682993652,-9.369358980074587,1,2169,7895,-9.36935898,34.23856683,22,Njombe
39.26271139989886,-6.931570799916958,1,2170,8657,-6.9315708,39.2627114,07,Dar es salaam
31.68646080002673,-8.218605630402417,1,2171,2691,-8.21860563,31.6864608,15,Rukwa
29.697965900143693,-4.746317849812318,1,2172,7936,-4.74631785,29.6979659,16,Kigoma
39.15243566999282,-6.8144908197144245,1,2173,9258,-6.81449082,39.15243567,07,Dar es salaam
38.7063779998925,-5.020879369716603,1,2174,4308,-5.02087937,38.706378,04,Tanga
33.346626689962385,-3.0754342101100485,1,2175,8295,-3.07543421,33.34662669,19,Mwanza
39.223329830069915,-6.18193366968386,1,2176,4386,-6.18193367,39.22332983,53,Mjini Magharibi
38.81034754033438,-10.649655070362554,1,2177,8059,-10.64965507,38.81034754,09,Mtwara
34.54157189005342,-9.911477780057798,1,2178,6276,-9.91147778,34.54157189,22,Njombe
32.7715256699722,-9.296735540077316,1,2179,6495,-9.29673554,32.77152567,12,Mbeya
33.344610190440164,-8.934922539997157,1,2180,6871,-8.93492254,33.34461019,12,Mbeya
36.33536113016794,-8.171884089782257,1,2181,8147,-8.17188409,36.33536113,05,Morogoro
36.97773708958366,-11.466610820369162,1,2182,8120,-11.46661082,36.97773709,10,Ruvuma
33.909851939675725,-3.3581178098218962,1,2183,6454,-3.35811781,33.90985194,24,Simiyu
31.39904387984501,-2.7568858399482505,1,2184,1842,-2.75688584,31.39904388,18,Kagera
39.12034432035993,-9.904405170184747,1,2185,4586,-9.90440517,39.12034432,08,Lindi
36.233528360190114,-10.558670759631976,1,2186,6608,-10.55867076,36.23352836,10,Ruvuma
32.980167079796225,-2.66597561031721,1,2187,5246,-2.66597561,32.98016708,19,Mwanza
35.556100569579385,-4.281833470436819,1,2188,3426,-4.28183347,35.55610057,21,Manyara
38.4080218803727,-6.120870970152667,1,2189,3427,-6.12087097,38.40802188,06,Pwani
31.590287369626466,-1.8534419698447375,1,2190,3095,-1.85344197,31.59028737,18,Kagera
39.23485161022591,-6.182165100019611,1,2191,405,-6.1821651,39.23485161,53,Mjini Magharibi
39.77729859026233,-5.238371289679196,1,2192,1078,-5.23837129,39.77729859,55,Kusini Pemba
37.59018581993774,-3.0119705197256565,1,2193,6834,-3.01197052,37.59018582,03,Kilimanjaro
39.51708247991562,-6.150822809695985,1,2194,6808,-6.15082281,39.51708248,52,Kusini Unguja
36.82905817017738,-3.3384437897657055,1,2195,6285,-3.33844379,36.82905817,02,Arusha
39.51250194962064,-10.733086819846015,1,2196,4288,-10.73308682,39.51250195,09,Mtwara
31.628954709634264,-2.743992320214254,1,2197,4972,-2.74399232,31.62895471,25,Geita
39.445102870209354,-10.708052459759168,1,2198,7629,-10.70805246,39.44510287,09,Mtwara
39.22991541984198,-6.740344449942638,1,2199,82,-6.74034445,39.22991542,07,Dar es salaam
35.64077632970754,-10.673124380185222,1,2200,470,-10.67312438,35.64077633,10,Ruvuma
30.79704444989389,-7.872883920349303,1,2201,6326,-7.87288392,30.79704445,15,Rukwa
37.75491247983641,-5.988458270357039,1,2202,4335,-5.98845827,37.75491248,05,Morogoro
32.85000944974644,-3.752176309684311,1,2203,5875,-3.75217631,32.85000945,17,Shinyanga
32.334954950382325,-8.305116949989248,1,2204,4835,-8.30511695,32.33495495,15,Rukwa
35.27480248981944,-10.966739919765688,1,2205,2252,-10.96673992,35.27480249,10,Ruvuma
37.13619037008562,-6.661625850216851,1,2206,6002,-6.66162585,37.13619037,05,Morogoro
32.21992057043009,-3.2793328997377675,1,2207,4355,-3.2793329,32.21992057,25,Geita
33.489168410077404,-2.7058769997063754,1,2208,4159,-2.705877,33.48916841,19,Mwanza
34.84416747021606,-4.5514114597803905,1,2209,1333,-4.55141146,34.84416747,13,Singida
35.15072989029914,-8.78827998966683,1,2210,7925,-8.78827999,35.15072989,11,Iringa
31.36502483005405,-7.3901011599324775,1,2211,7689,-7.39010116,31.36502483,23,Katavi
33.23086988036713,-2.7467812097362345,1,2212,7830,-2.74678121,33.23086988,19,Mwanza
39.240236149768194,-6.226674160226152,1,2213,2369,-6.22667416,39.24023615,53,Mjini Magharibi
38.69536857026551,-5.029515000422971,1,2214,4314,-5.029515,38.69536857,04,Tanga
35.765186419991885,-4.210227700317225,1,2215,665,-4.2102277,35.76518642,21,Manyara
37.51913144982126,-6.6261273000147245,1,2216,3516,-6.6261273,37.51913145,05,Morogoro
35.84875285955883,-7.999446019740923,1,2217,9057,-7.99944602,35.84875286,11,Iringa
31.684953980342183,-8.217789640146776,1,2218,2693,-8.21778964,31.68495398,15,Rukwa
34.94236211988706,-4.931873049654235,1,2219,4605,-4.93187305,34.94236212,13,Singida
36.64923090042124,-6.079373359636964,1,2220,802,-6.07937336,36.6492309,01,Dodoma
35.67066083040272,-7.779477810200523,1,2221,707,-7.77947781,35.67066083,11,Iringa
36.94721339983458,-3.563382459809339,1,2222,3549,-3.56338246,36.9472134,02,Arusha
34.906090629861126,-8.296796289669915,1,2223,8582,-8.29679629,34.90609063,11,Iringa
34.823022660055464,-8.848386890261086,1,2224,4470,-8.84838689,34.82302266,22,Njombe
35.51343247016431,-2.8412578898420624,1,2225,9395,-2.84125789,35.51343247,02,Arusha
32.98756256996722,-3.281202350216862,1,2226,8695,-3.28120235,32.98756257,19,Mwanza
38.94267309981214,-10.181494440412164,1,2227,3017,-10.18149444,38.9426731,08,Lindi
38.05358359001731,-4.26882434007027,1,2228,9160,-4.26882434,38.05358359,03,Kilimanjaro
39.242233330121906,-10.942599249813833,1,2229,5126,-10.94259925,39.24223333,09,Mtwara
39.30257358008295,-5.77912257983004,1,2230,4767,-5.77912258,39.30257358,51,Kaskazini Unguja
38.80795761025022,-10.737770799808226,1,2231,7901,-10.7377708,38.80795761,09,Mtwara
34.67373112016813,-4.916465739809503,1,2232,1827,-4.91646574,34.67373112,13,Singida
35.50063199030365,-6.300674809710797,1,2233,9001,-6.30067481,35.50063199,01,Dodoma
32.772342509856706,-9.31707018976194,1,2234,2295,-9.31707019,32.77234251,12,Mbeya
39.22363250033689,-6.1524316497822005,1,2235,547,-6.15243165,39.2236325,53,Mjini Magharibi
39.26018269986625,-8.60505356968255,1,2236,8539,-8.60505357,39.2601827,08,Lindi
33.70054389007934,-9.332098479942665,1,2237,5033,-9.33209848,33.70054389,12,Mbeya
36.22739797012871,-2.9297615302001114,1,2238,7231,-2.92976153,36.22739797,02,Arusha
37.771775369583985,-6.9233801202607115,1,2239,2858,-6.92338012,37.77177537,05,Morogoro
39.25726240982823,-6.923231769782198,1,2240,8857,-6.92323177,39.25726241,07,Dar es salaam
37.906256379992136,-9.948024189752633,1,2241,6810,-9.94802419,37.90625638,08,Lindi
32.91199840020629,-2.4903247496747087,1,2242,282,-2.49032475,32.9119984,19,Mwanza
39.24078275036407,-6.227387970442161,1,2243,2258,-6.22738797,39.24078275,53,Mjini Magharibi
32.91277419965871,-2.540961969667019,1,2244,247,-2.54096197,32.9127742,19,Mwanza
38.26387565956579,-5.588207020302542,1,2245,6404,-5.58820702,38.26387566,04,Tanga
31.43901716995161,-7.846355379884646,1,2246,4814,-7.84635538,31.43901717,15,Rukwa
38.771250790349384,-10.717002759657609,1,2247,7237,-10.71700276,38.77125079,09,Mtwara
29.78235383017336,-5.490354140298925,1,2248,6243,-5.49035414,29.78235383,16,Kigoma
32.23031711008146,-3.2923618002317014,1,2249,4394,-3.2923618,32.23031711,25,Geita
32.85053486986455,-3.749450649718071,1,2250,5874,-3.74945065,32.85053487,17,Shinyanga
35.880243960308746,-6.301227449766939,1,2251,4438,-6.30122745,35.88024396,01,Dodoma
33.9917590804201,-2.8018139803727093,1,2252,818,-2.80181398,33.99175908,24,Simiyu
38.99687830015038,-10.511224279986926,1,2253,8051,-10.51122428,38.9968783,09,Mtwara
38.05023017007855,-4.268846449881412,1,2254,9207,-4.26884645,38.05023017,03,Kilimanjaro
31.794306299628364,-7.994518000031845,1,2255,2178,-7.994518,31.7943063,15,Rukwa
32.15756633982292,-8.467722519784077,1,2256,4550,-8.46772252,32.15756634,15,Rukwa
36.468251690433526,-7.498066390237829,1,2257,3588,-7.49806639,36.46825169,11,Iringa
34.971602059602965,-11.208178839885422,1,2258,5719,-11.20817884,34.97160206,10,Ruvuma
34.80919531958676,-9.079713669805827,1,2259,1749,-9.07971367,34.80919532,22,Njombe
38.46609061976359,-5.173219580120123,1,2260,421,-5.17321958,38.46609062,04,Tanga
34.62302102025864,-1.3787595196082558,1,2261,5749,-1.37875952,34.62302102,20,Mara
36.44608520024915,-5.88434720972055,1,2262,1463,-5.88434721,36.4460852,01,Dodoma
32.15881385002089,-8.460532690230618,1,2263,4549,-8.46053269,32.15881385,15,Rukwa
39.18782909994765,-6.699766679582192,1,2264,36,-6.69976668,39.1878291,07,Dar es salaam
36.98615232031574,-3.5454841900764373,1,2265,8861,-3.54548419,36.98615232,21,Manyara
32.745545879915746,-5.618915809783564,1,2266,5559,-5.61891581,32.74554588,14,Tabora
34.82812123979164,-4.84859894012916,1,2267,1792,-4.84859894,34.82812124,13,Singida
39.14621350983861,-6.79110989037372,1,2268,488,-6.79110989,39.14621351,07,Dar es salaam
37.753778920033895,-6.7734420697451325,1,2269,1012,-6.77344207,37.75377892,05,Morogoro
35.71993411004955,-7.724767709752046,1,2270,521,-7.72476771,35.71993411,11,Iringa
32.811396199996835,-9.000733490253978,1,2271,3904,-9.00073349,32.8113962,12,Mbeya
39.12667703976941,-6.759903060390894,1,2272,9259,-6.75990306,39.12667704,07,Dar es salaam
33.86877976024497,-1.8646441500533821,1,2273,9229,-1.86464415,33.86877976,20,Mara
33.08504537035254,-2.845481169970567,1,2274,5369,-2.84548117,33.08504537,19,Mwanza
31.22826581964615,-7.114282469612143,1,2275,6543,-7.11428247,31.22826582,23,Katavi
34.88400248983753,-11.017187810157388,1,2276,4401,-11.01718781,34.88400249,10,Ruvuma
36.06037033042698,-7.287441349988733,1,2277,2551,-7.28744135,36.06037033,11,Iringa
32.819194330349525,-5.02251546975462,1,2278,8129,-5.02251547,32.81919433,14,Tabora
33.644669719656214,-8.775107139702891,1,2279,1823,-8.77510714,33.64466972,12,Mbeya
37.2591779098456,-3.216423969954074,1,2280,4926,-3.21642397,37.25917791,03,Kilimanjaro
39.155251679999374,-6.885340110153956,1,2281,176,-6.88534011,39.15525168,07,Dar es salaam
36.64141834043014,-3.3328279503673124,1,2282,2260,-3.33282795,36.64141834,02,Arusha
30.635257780087375,-7.309944519578782,1,2283,7677,-7.30994452,30.63525778,15,Rukwa
33.84528998966332,-2.0439771696353173,1,2284,9204,-2.04397717,33.84528999,20,Mara
38.992693549603295,-10.5117889900908,1,2285,8056,-10.51178899,38.99269355,09,Mtwara
37.42714883988447,-3.693129470341462,1,2286,8139,-3.69312947,37.42714884,03,Kilimanjaro
39.284167210404114,-6.867703469786596,1,2287,9280,-6.86770347,39.28416721,07,Dar es salaam
36.022916890150775,-6.163440369676456,1,2288,3749,-6.16344037,36.02291689,01,Dodoma
32.24718230041442,-2.877356570345159,1,2289,735,-2.87735657,32.2471823,25,Geita
34.087447249887056,-1.3691106001251825,1,2290,4014,-1.3691106,34.08744725,20,Mara
34.83527677018727,-6.210602169982808,1,2291,7528,-6.21060217,34.83527677,13,Singida
39.208726840167444,-6.184841880365136,1,2292,3065,-6.18484188,39.20872684,53,Mjini Magharibi
39.51362266980282,-10.73262802037942,1,2293,4292,-10.73262802,39.51362267,09,Mtwara
39.832729600196224,-4.984131659708293,1,2294,7176,-4.98413166,39.8327296,54,Kaskazini Pemba
39.16085739015446,-6.888528799941242,1,2295,228,-6.8885288,39.16085739,07,Dar es salaam
36.235937150403664,-2.9348232500371387,1,2296,7206,-2.93482325,36.23593715,02,Arusha
32.96438496035351,-2.5229585795627605,1,2297,1652,-2.52295858,32.96438496,19,Mwanza
39.9217993895866,-10.258432619891323,1,2298,2906,-10.25843262,39.92179939,09,Mtwara
31.841896369994746,-8.768112800301516,1,2299,8409,-8.7681128,31.84189637,15,Rukwa
33.46276792999025,-8.833692459972026,1,2300,5547,-8.83369246,33.46276793,12,Mbeya
35.74016038025574,-4.3105307401457305,1,2301,990,-4.31053074,35.74016038,21,Manyara
30.90002555965562,-1.5915293596396232,1,2302,7871,-1.59152936,30.90002556,18,Kagera
37.5078181102522,-3.304880420260602,1,2303,2280,-3.30488042,37.50781811,03,Kilimanjaro
31.204922569677244,-7.128645970439445,1,2304,6478,-7.12864597,31.20492257,23,Katavi
31.27126967967002,-7.599160719825423,1,2305,5267,-7.59916072,31.27126968,15,Rukwa
32.81158483003682,-9.000419860119377,1,2306,3826,-9.00041986,32.81158483,12,Mbeya
29.99355658031584,-4.671750839629822,1,2307,3172,-4.67175084,29.99355658,16,Kigoma
38.38487657956654,-5.124884360296541,1,2308,2076,-5.12488436,38.38487658,04,Tanga
38.67663068990749,-10.520204499574659,1,2309,9187,-10.5202045,38.67663069,09,Mtwara
35.86465885039101,-5.053662509719083,1,2310,8228,-5.05366251,35.86465885,01,Dodoma
33.93229837993692,-8.958251990050906,1,2311,8513,-8.95825199,33.93229838,22,Njombe
32.906052910379834,-3.1339422896657205,1,2312,6539,-3.13394229,32.90605291,19,Mwanza
35.092539979854536,-8.25585898967043,1,2313,8322,-8.25585899,35.09253998,11,Iringa
33.50917173998963,-8.92868504038869,1,2314,2112,-8.92868504,33.50917174,12,Mbeya
30.60137918009448,-6.933936130081511,1,2315,5973,-6.93393613,30.60137918,15,Rukwa
34.67161389973962,-4.9199845496141865,1,2316,1798,-4.91998455,34.6716139,13,Singida
39.79323286005964,-5.183455180278132,1,2317,6051,-5.18345518,39.79323286,54,Kaskazini Pemba
37.30217081042301,-3.3452304298794595,1,2318,1231,-3.34523043,37.30217081,03,Kilimanjaro
39.085263240019266,-6.816964689805609,1,2319,9319,-6.81696469,39.08526324,07,Dar es salaam
39.2454277302891,-6.880664660097506,1,2320,8685,-6.88066466,39.24542773,07,Dar es salaam
33.94877109003406,-9.434773389975549,1,2321,5622,-9.43477339,33.94877109,12,Mbeya
33.02637633985788,-2.0346996401433897,1,2322,7560,-2.03469964,33.02637634,19,Mwanza
30.94881884968318,-1.2320188600795052,1,2323,6550,-1.23201886,30.94881885,18,Kagera
35.65825440013467,-4.566916320007961,1,2324,7197,-4.56691632,35.6582544,01,Dodoma
38.40802791974636,-6.123282510289466,1,2325,3397,-6.12328251,38.40802792,06,Pwani
36.05886504955652,-10.442423570403895,1,2326,7107,-10.44242357,36.05886505,10,Ruvuma
40.190890250374196,-10.281242669695619,1,2327,889,-10.28124267,40.19089025,09,Mtwara
39.25344465970227,-6.896687770263483,1,2328,9273,-6.89668777,39.25344466,07,Dar es salaam
34.766491389968294,-9.334528959664192,1,2329,7510,-9.33452896,34.76649139,22,Njombe
36.251869130395335,-8.820652529921459,1,2330,9047,-8.82065253,36.25186913,05,Morogoro
30.630860000358847,-7.323595700223992,1,2331,7700,-7.3235957,30.63086,15,Rukwa
37.273303090340015,-5.935244300024965,1,2332,7313,-5.9352443,37.27330309,04,Tanga
39.23006767979108,-6.138335709625075,1,2333,628,-6.13833571,39.23006768,53,Mjini Magharibi
33.974826079859604,-1.7269987101500703,1,2334,8281,-1.72699871,33.97482608,20,Mara
37.13973197000842,-6.363026950220664,1,2335,5436,-6.36302695,37.13973197,05,Morogoro
34.36521386002564,-1.2387525804471464,1,2336,5346,-1.23875258,34.36521386,20,Mara
31.482419459753444,-7.481742519875693,1,2337,3340,-7.48174252,31.48241946,15,Rukwa
36.108608740086716,-7.564924450067652,1,2338,3434,-7.56492445,36.10860874,11,Iringa
38.35184637008753,-6.376412559752532,1,2339,3396,-6.37641256,38.35184637,06,Pwani
36.027879410155705,-6.175003120429092,1,2340,3755,-6.17500312,36.02787941,01,Dodoma
39.8345317697765,-4.983787080170749,1,2341,7324,-4.98378708,39.83453177,54,Kaskazini Pemba
39.22578671967702,-6.19460230019075,1,2342,940,-6.1946023,39.22578672,53,Mjini Magharibi
36.68098068004037,-3.406508319720756,1,2343,761,-3.40650832,36.68098068,02,Arusha
33.630884299968564,-2.459224620097032,1,2344,8452,-2.45922462,33.6308843,24,Simiyu
30.589886920375324,-3.6809335896688964,1,2345,1466,-3.68093359,30.58988692,16,Kigoma
33.50725418989596,-8.93103566030207,1,2346,2073,-8.93103566,33.50725419,12,Mbeya
31.560704790003328,-7.680594130006662,1,2347,2856,-7.68059413,31.56070479,15,Rukwa
38.38283529013571,-5.123550539936233,1,2348,2078,-5.12355054,38.38283529,04,Tanga
34.75297574963182,-4.825454860334157,1,2349,292,-4.82545486,34.75297575,13,Singida
34.53082514039194,-4.399826209691342,1,2350,5508,-4.39982621,34.53082514,13,Singida
39.222379360397014,-6.085549429566019,1,2351,1313,-6.08554943,39.22237936,53,Mjini Magharibi
34.61279782042283,-4.22613672024291,1,2352,4125,-4.22613672,34.61279782,13,Singida
33.23057037037331,-2.7483511501110116,1,2353,7807,-2.74835115,33.23057037,19,Mwanza
39.242235869659226,-6.228635229850141,1,2354,2453,-6.22863523,39.24223587,53,Mjini Magharibi
36.35455948963554,-6.220605369682799,1,2355,1600,-6.22060537,36.35455949,01,Dodoma
34.58732457957533,-1.446567330339304,1,2356,5938,-1.44656733,34.58732458,20,Mara
36.958086299911436,-3.377201980315062,1,2357,4240,-3.37720198,36.9580863,02,Arusha
39.24113210966962,-6.891271050072303,1,2358,8712,-6.89127105,39.24113211,07,Dar es salaam
39.834137500096624,-4.98406527017064,1,2359,7172,-4.98406527,39.8341375,54,Kaskazini Pemba
37.683014850382996,-6.8130245798308495,1,2360,601,-6.81302458,37.68301485,05,Morogoro
37.251023840027884,-5.7697736096249335,1,2361,7189,-5.76977361,37.25102384,04,Tanga
39.30212697006302,-5.77769530019307,1,2362,4742,-5.7776953,39.30212697,51,Kaskazini Unguja
32.68025803006837,-3.725601030354,1,2363,6574,-3.72560103,32.68025803,17,Shinyanga
33.949325649703354,-9.464867489881708,1,2364,5923,-9.46486749,33.94932565,12,Mbeya
31.513475469580317,-8.294438679837059,1,2365,5721,-8.29443868,31.51347547,15,Rukwa
35.67418198017809,-7.778176230252275,1,2366,616,-7.77817623,35.67418198,11,Iringa
35.61999639994396,-7.697108739934692,1,2367,4612,-7.69710874,35.6199964,11,Iringa
39.5477711201138,-6.324540990019018,1,2368,7141,-6.32454099,39.54777112,52,Kusini Unguja
34.843144779587604,-6.162488269626602,1,2369,7260,-6.16248827,34.84314478,13,Singida
31.717544520185204,-8.373690970069736,1,2370,7406,-8.37369097,31.71754452,15,Rukwa
38.79336283993263,-7.216939159936639,1,2371,7007,-7.21693916,38.79336284,06,Pwani
39.31010420022885,-6.822772140422319,1,2372,9362,-6.82277214,39.3101042,07,Dar es salaam
34.390913169999244,-5.8023740602058576,1,2373,7022,-5.80237406,34.39091317,13,Singida
32.76154364982388,-3.8711732197520625,1,2374,5353,-3.87117322,32.76154365,17,Shinyanga
35.696259200281105,-5.861109850244541,1,2375,8979,-5.86110985,35.6962592,01,Dodoma
33.35174736016972,-7.833511720248324,1,2376,4169,-7.83351172,33.35174736,12,Mbeya
36.677707779693776,-3.3894767096325693,1,2377,443,-3.38947671,36.67770778,02,Arusha
35.137938740341,-5.870461499623075,1,2378,8153,-5.8704615,35.13793874,13,Singida
33.89076523001813,-4.303020700146158,1,2379,466,-4.3030207,33.89076523,14,Tabora
31.892426089991805,-3.439987769999212,1,2380,5064,-3.43998777,31.89242609,25,Geita
35.73794243981926,-6.172647099891623,1,2381,4234,-6.1726471,35.73794244,01,Dodoma
39.80857194028569,-10.692601969729674,1,2382,1126,-10.69260197,39.80857194,09,Mtwara
31.290389950386594,-8.60968534030093,1,2383,6389,-8.60968534,31.29038995,15,Rukwa
